C:\Users\lgidu\venv\pyPoll_hw\Scripts\python.exe C:/Users/lgidu/PycharmProjects/pythonhw/pyboss2.py
<zip object at 0x000001F7DB0DE808>
['EmpID', 'FirstName', 'LastName', 'DOB', 'SSN', 'State']
['1281', 'Mary', 'Green', '8/15/1994', '***-**-8216', 'ND']
['754', 'Christine', 'Ibarra', '12/11/1971', '***-**-4542', 'WI']
['1486', 'Stacey', 'Luna', '9/3/1961', '***-**-7957', 'CO']
['881', 'Marcus', 'Diaz', '4/9/1984', '***-**-4253', 'IL']
['952', 'David', 'Jones', '12/26/1966', '***-**-8614', 'KY']
['475', 'Jesus', 'Clark', '6/17/1979', '***-**-9169', 'NV']
['1354', 'Theresa', 'Mitchell', '9/18/1964', '***-**-2414', 'IA']
['1718', 'Jennifer', 'Gonzalez', '11/18/1966', '***-**-8160', 'NV']
['1492', 'Douglas', 'Bass', '8/17/1992', '***-**-8214', 'VT']
['80', 'Kimberly', 'Thompson', '5/28/1984', '***-**-7323', 'NJ']
['595', 'Angela', 'Hart', '8/26/1973', '***-**-3242', 'MT']
['544', 'Bryan', 'Gomez', '5/3/1990', '***-**-5060', 'ME']
['791', 'Jessica', 'Howard', '4/5/1989', '***-**-2966', 'OK']
['787', 'Justin', 'Dawson', '2/10/1975', '***-**-3269', 'KS']
['1724', 'Edward', 'Porter', '5/30/1980', '***-**-3766', 'LA']
['205', 'Meredith', 'Anderson', '3/21/1983', '***-**-7457', 'ME']
['224', 'Julie', 'Nelson', '8/28/1960', '***-**-3907', 'WA']
['1269', 'Michael', 'Martin', '10/29/1994', '***-**-8347', 'IN']
['886', 'Elizabeth', 'Moore', '9/22/1979', '***-**-4182', 'SC']
['578', 'Nicholas', 'Valentine', '6/13/1992', '***-**-8399', 'TX']
['1265', 'Marie', 'Young', '12/9/1966', '***-**-3513', 'OK']
['1389', 'Christopher', 'Washington', '4/25/1986', '***-**-7035', 'MO']
['1822', 'Henry', 'Hoffman', '12/13/1977', '***-**-1493', 'NJ']
['397', 'Richard', 'Armstrong', '1/7/1991', '***-**-5575', 'MS']
['162', 'Kyle', 'Walker', '11/13/1959', '***-**-9493', 'VA']
['1390', 'Derrick', 'Wilcox', '10/4/1987', '***-**-7187', 'ME']
['1116', 'Lucas', 'Duncan', '10/6/1987', '***-**-4251', 'MS']
['883', 'Lisa', 'Holmes', '7/16/1993', '***-**-0562', 'NJ']
['1573', 'Elizabeth', 'Cooper', '8/10/1981', '***-**-0180', 'NH']
['1522', 'Stacey', 'Martinez', '11/10/1977', '***-**-6226', 'MI']
['76', 'Judith', 'Haynes', '2/21/1988', '***-**-2176', 'NC']
['496', 'Jackie', 'Hill', '3/9/1974', '***-**-9550', 'NE']
['2091', 'Michael', 'Brown', '8/26/1960', '***-**-5539', 'CT']
['1726', 'Anthony', 'Porter', '8/3/1959', '***-**-2303', 'MN']
['1996', 'Joanna', 'Hernandez', '5/26/1962', '***-**-7427', 'SD']
['325', 'Ashley', 'Anderson', '8/15/1982', '***-**-0355', 'OH']
['294', 'Cassandra', 'Acosta', '6/9/1972', '***-**-3840', 'WA']
['1104', 'Robert', 'Davidson', '8/27/1959', '***-**-6216', 'MN']
['260', 'Lisa', 'Guzman', '9/1/1963', '***-**-9995', 'ND']
['2043', 'Bonnie', 'Kelley', '8/27/1969', '***-**-2787', 'IA']
['511', 'Christopher', 'Perez', '3/18/1990', '***-**-4454', 'ND']
['1818', 'Randy', 'Johnson', '10/18/1992', '***-**-7577', 'OH']
['37', 'Lauren', 'Rivas', '3/1/1963', '***-**-4932', 'AZ']
['336', 'Tracey', 'Chavez', '12/16/1980', '***-**-8884', 'FL']
['1023', 'David', 'Marks', '3/1/1957', '***-**-0456', 'ND']
['147', 'Shawn', 'Nunez', '11/25/1973', '***-**-0430', 'TN']
['306', 'Russell', 'Yu', '2/24/1966', '***-**-0983', 'ND']
['351', 'Elizabeth', 'Hammond', '11/13/1971', '***-**-8748', 'OR']
['710', 'Heather', 'Scott', '6/3/1964', '***-**-3710', 'WY']
['1082', 'Kimberly', 'Hull', '4/5/1974', '***-**-0816', 'WI']
['387', 'Robert', 'Drake', '11/27/1979', '***-**-6370', 'WI']
['605', 'Adrian', 'Martin', '8/2/1976', '***-**-4117', 'PA']
['1169', 'Jessica', 'Rivers', '1/30/1991', '***-**-4721', 'MS']
['760', 'Christopher', 'Lee', '6/26/1983', '***-**-8979', 'VT']
['1282', 'Christopher', 'Herman', '12/29/1991', '***-**-8842', 'NC']
['1658', 'Charles', 'Nash', '7/29/1967', '***-**-9903', 'VT']
['35', 'Danielle', 'Barr', '3/2/1957', '***-**-6806', 'NH']
['155', 'Andrew', 'Ramos', '11/2/1986', '***-**-4035', 'WA']
['1110', 'Kevin', 'Hall', '6/24/1990', '***-**-3584', 'AK']
['1906', 'Travis', 'Thompson', '2/4/1957', '***-**-0470', 'HI']
['78', 'Emily', 'Harris', '4/29/1964', '***-**-3273', 'SC']
['961', 'Samantha', 'Sanders', '3/17/1993', '***-**-6736', 'AK']
['1672', 'Benjamin', 'Hayes', '9/11/1967', '***-**-2236', 'WY']
['471', 'Michael', 'Hale', '6/30/1960', '***-**-4326', 'HI']
['1858', 'Lindsay', 'Smith', '5/26/1984', '***-**-6627', 'ME']
['2013', 'Kevin', 'Gonzalez', '6/29/1985', '***-**-9265', 'FL']
['2122', 'Robin', 'Quinn', '5/10/1959', '***-**-4725', 'IL']
['1444', 'Christopher', 'Fisher', '5/30/1968', '***-**-7719', 'VT']
['1816', 'Denise', 'Blankenship', '4/17/1989', '***-**-5390', 'ID']
['1874', 'Mark', 'Fitzgerald', '10/28/1975', '***-**-0350', 'MS']
['632', 'Mary', 'Strickland', '11/8/1966', '***-**-8918', 'OR']
['1622', 'Catherine', 'Davies', '9/11/1968', '***-**-0142', 'FL']
['1526', 'Patricia', 'Cooley', '8/26/1987', '***-**-5355', 'WY']
['1594', 'Kerry', 'Adams', '6/9/1991', '***-**-8122', 'RI']
['1889', 'Adrian', 'Higgins', '6/5/1990', '***-**-5579', 'WV']
['1962', 'Nicholas', 'Crawford', '10/18/1980', '***-**-3366', 'ND']
['1286', 'Jennifer', 'Galvan', '12/30/1967', '***-**-3209', 'NJ']
['2030', 'April', 'Thomas', '8/24/1962', '***-**-2295', 'NJ']
['862', 'Billy', 'Dawson', '7/9/1994', '***-**-5061', 'KY']
['1473', 'Jennifer', 'Wilcox', '10/16/1980', '***-**-5553', 'KS']
['392', 'Gavin', 'Brown', '5/23/1986', '***-**-9853', 'AR']
['1802', 'James', 'Russell', '7/25/1993', '***-**-4296', 'NH']
['1097', 'Timothy', 'Wilson', '3/16/1985', '***-**-3011', 'MO']
['25', 'Michael', 'Schmidt', '1/23/1981', '***-**-0951', 'UT']
['651', 'Sarah', 'Carrillo', '5/24/1988', '***-**-9627', 'OH']
['43', 'Ann', 'Romero', '3/16/1977', '***-**-1940', 'CT']
['1072', 'Mark', 'Sanchez', '7/23/1962', '***-**-5707', 'IL']
['1869', 'Christopher', 'Williams', '1/21/1973', '***-**-6972', 'AZ']
['92', 'Daniel', 'Stewart', '1/6/1963', '***-**-8344', 'AZ']
['1107', 'Jason', 'Lopez', '1/17/1958', '***-**-8706', 'WI']
['91', 'Grace', 'Garcia', '6/30/1980', '***-**-5358', 'CO']
['940', 'Adam', 'Lee', '1/22/1971', '***-**-5729', 'PA']
['593', 'Brian', 'Rivera', '2/9/1979', '***-**-5280', 'WV']
['1327', 'Justin', 'Howard', '3/21/1962', '***-**-7396', 'AL']
['1068', 'Bonnie', 'Joseph', '10/10/1991', '***-**-0637', 'WI']
['98', 'Michael', 'Richard', '8/12/1963', '***-**-1758', 'WI']
['1935', 'Matthew', 'Ortega', '2/10/1959', '***-**-0957', 'AZ']
['1525', 'Christine', 'Sparks', '6/26/1969', '***-**-9890', 'RI']
['1334', 'Troy', 'Reynolds', '4/4/1967', '***-**-0710', 'NV']
['1267', 'Ronald', 'Taylor', '7/9/1979', '***-**-5753', 'CA']
['1370', 'Donald', 'Lyons', '6/10/1958', '***-**-4933', 'IN']
['1461', 'Lisa', 'Hicks', '10/3/1990', '***-**-1465', 'MI']
['1383', 'Carolyn', 'Wells', '11/27/1976', '***-**-6075', 'MA']
['1945', 'Sandra', 'Powers', '10/10/1991', '***-**-0672', 'WA']
['1645', 'Dawn', 'Brown', '3/10/1959', '***-**-8962', 'WY']
['807', 'George', 'Oconnell', '3/31/1975', '***-**-5547', 'DE']
['1246', 'Jackson', 'Lucero', '5/12/1963', '***-**-6377', 'MI']
['764', 'Travis', 'Smith', '4/23/1992', '***-**-2120', 'LA']
['1653', 'Bianca', 'Wong', '7/15/1978', '***-**-9401', 'LA']
['427', 'Willie', 'Allen', '1/29/1993', '***-**-6874', 'RI']
['1321', 'Andrew', 'Rodgers', '8/7/1991', '***-**-7522', 'ME']
['133', 'James', 'James', '5/7/1981', '***-**-0406', 'OK']
['1105', 'Amy', 'Estrada', '7/30/1984', '***-**-6593', 'WI']
['73', 'Mary', 'Carrillo', '6/10/1960', '***-**-2605', 'NJ']
['892', 'Jamie', 'Jones', '2/12/1980', '***-**-0066', 'HI']
['452', 'Carol', 'Foster', '1/13/1988', '***-**-5822', 'DE']
['2056', 'Ann', 'Mitchell', '6/14/1966', '***-**-6382', 'AK']
['1071', 'Cynthia', 'Robinson', '5/10/1968', '***-**-2765', 'LA']
['548', 'Lauren', 'Allen', '6/14/1968', '***-**-5523', 'AR']
['381', 'James', 'Baker', '10/9/1973', '***-**-0137', 'OK']
['2053', 'Katherine', 'Glass', '1/14/1966', '***-**-9120', 'NH']
['377', 'Lori', 'Alvarado', '8/7/1987', '***-**-3011', 'AL']
['810', 'Elizabeth', 'Mack', '10/31/1987', '***-**-0674', 'WI']
['678', 'Daniel', 'Rodriguez', '7/5/1970', '***-**-5485', 'NC']
['103', 'Melanie', 'Garrett', '12/13/1957', '***-**-9240', 'UT']
['1775', 'William', 'Landry', '2/26/1973', '***-**-8042', 'MT']
['985', 'Chelsea', 'Gallagher', '8/3/1993', '***-**-7805', 'VT']
['1931', 'Stephanie', 'Greer', '4/10/1965', '***-**-7531', 'VA']
['174', 'Victoria', 'Mcdaniel', '9/14/1965', '***-**-9517', 'CA']
['1187', 'Francisco', 'Archer', '8/19/1981', '***-**-6654', 'AK']
['1141', 'Caroline', 'Morrison', '4/24/1966', '***-**-1880', 'MO']
['1562', 'Mary', 'Daniel', '6/12/1971', '***-**-9538', 'IL']
['655', 'Paul', 'Harris', '3/27/1973', '***-**-1734', 'TX']
['949', 'Jay', 'Smith', '4/2/1979', '***-**-8985', 'KY']
['1850', 'Ashlee', 'Hall', '10/10/1962', '***-**-0455', 'MT']
['177', 'Meagan', 'Harrington', '8/4/1988', '***-**-1677', 'IL']
['537', 'Jasmine', 'Ho', '1/30/1977', '***-**-0531', 'MA']
['2027', 'Jill', 'Jones', '10/10/1977', '***-**-4898', 'IL']
['1702', 'Kathryn', 'Rodgers', '12/23/1979', '***-**-2077', 'CA']
['1059', 'Karen', 'Nolan', '5/11/1988', '***-**-9034', 'MA']
['82', 'Randy', 'Johnston', '7/25/1989', '***-**-6052', 'NC']
['2020', 'William', 'Doyle', '2/14/1967', '***-**-8137', 'AR']
['1531', 'Dylan', 'Singh', '8/12/1965', '***-**-1489', 'CT']
['1221', 'Erin', 'Norton', '8/12/1991', '***-**-8009', 'NE']
['604', 'Jonathan', 'Bennett', '2/8/1991', '***-**-0104', 'NJ']
['1878', 'Abigail', 'Wong', '3/4/1988', '***-**-1896', 'FL']
['2008', 'Shawn', 'Bennett', '7/19/1980', '***-**-0598', 'OK']
['202', 'Dawn', 'Kramer', '9/11/1988', '***-**-7257', 'LA']
['1121', 'Steven', 'Taylor', '1/21/1958', '***-**-0487', 'AL']
['124', 'Michael', 'Newton', '8/2/1973', '***-**-8678', 'OK']
['843', 'James', 'Day', '2/16/1991', '***-**-2205', 'VT']
['1871', 'Alec', 'Williams', '8/8/1981', '***-**-3293', 'AL']
['389', 'Jill', 'Torres', '2/27/1958', '***-**-9730', 'CT']
['2072', 'Stephanie', 'Sullivan', '5/12/1973', '***-**-1275', 'NJ']
['1578', 'James', 'Knight', '6/14/1970', '***-**-0910', 'TX']
['144', 'Brandon', 'Lyons', '11/25/1963', '***-**-8469', 'ME']
['1614', 'Melinda', 'Martin', '1/26/1974', '***-**-3356', 'CO']
['1703', 'Sara', 'Riley', '4/4/1980', '***-**-8451', 'MA']
['1753', 'James', 'Parks', '3/5/1972', '***-**-5111', 'MI']
['930', 'Andrew', 'Wilkerson', '7/18/1961', '***-**-1067', 'AR']
['647', 'Gary', 'Rice', '10/25/1965', '***-**-3962', 'WY']
['1885', 'Juan', 'Carr', '10/10/1959', '***-**-1881', 'MT']
['388', 'Michael', 'Chapman', '10/8/1993', '***-**-7919', 'NC']
['1130', 'Mike', 'Richardson', '5/2/1975', '***-**-2258', 'AR']
['312', 'Daniel', 'Ramirez', '7/5/1965', '***-**-9999', 'NJ']
['1867', 'Anna', 'Davies', '1/8/1979', '***-**-2450', 'ID']
['868', 'Stephanie', 'Harper', '4/15/1966', '***-**-2813', 'IL']
['1859', 'Christopher', 'Garcia', '4/30/1962', '***-**-1247', 'AL']
['359', 'Joshua', 'Webb', '10/29/1964', '***-**-4482', 'AR']
['2108', 'Kelly', 'Evans', '1/25/1969', '***-**-1066', 'PA']
['752', 'Marissa', 'Davis', '6/15/1975', '***-**-5270', 'AZ']
['90', 'Jermaine', 'Clark', '4/12/1979', '***-**-5497', 'MA']
['733', 'Tanner', 'Medina', '7/18/1958', '***-**-5988', 'VA']
['951', 'Donald', 'Dunlap', '1/18/1993', '***-**-9427', 'NV']
['1628', 'Joseph', 'Ewing', '11/21/1957', '***-**-6418', 'NJ']
['1243', 'Kimberly', 'Smith', '1/7/1974', '***-**-9371', 'ME']
['1247', 'Nicholas', 'Obrien', '5/11/1984', '***-**-2045', 'AL']
['917', 'Jason', 'Perez', '6/18/1968', '***-**-5216', 'NY']
['2062', 'Jesse', 'Hernandez', '1/10/1977', '***-**-1848', 'KS']
['413', 'Brendan', 'Newman', '4/8/1980', '***-**-0507', 'PA']
['2066', 'Marisa', 'Cunningham', '4/15/1963', '***-**-7660', 'SD']
['365', 'Christopher', 'Lee', '11/3/1963', '***-**-2873', 'UT']
['654', 'Laura', 'Walker', '1/2/1985', '***-**-7447', 'ME']
['625', 'Richard', 'Downs', '9/14/1967', '***-**-7597', 'TN']
['62', 'Cynthia', 'Black', '10/13/1957', '***-**-1892', 'WY']
['1695', 'Sara', 'Vazquez', '4/8/1972', '***-**-1732', 'SD']
['1209', 'Logan', 'Reynolds', '4/16/1994', '***-**-4618', 'NH']
['938', 'Michele', 'Brown', '9/22/1978', '***-**-5035', 'NM']
['396', 'James', 'Rodriguez', '1/25/1981', '***-**-3339', 'OR']
['458', 'Jason', 'Jennings', '7/6/1972', '***-**-7206', 'CA']
['1590', 'Rebecca', 'Petty', '1/27/1961', '***-**-3996', 'NV']
['1416', 'Jeremy', 'Wagner', '12/29/1986', '***-**-2501', 'KY']
['1098', 'Mary', 'Vincent', '9/1/1965', '***-**-2149', 'GA']
['1279', 'Nathan', 'Wolfe', '5/3/1976', '***-**-2075', 'SC']
['492', 'Jose', 'Adkins', '12/13/1971', '***-**-5374', 'WV']
['1979', 'Miranda', 'Mitchell', '10/6/1967', '***-**-9105', 'UT']
['1224', 'Peter', 'Hunt', '4/19/1966', '***-**-5402', 'IL']
['341', 'Katie', 'Lynn', '10/17/1983', '***-**-3701', 'WA']
['598', 'Nancy', 'Smith', '2/12/1965', '***-**-2243', 'SC']
['906', 'Adam', 'King', '5/14/1990', '***-**-9527', 'OR']
['490', 'Shawna', 'Chan', '12/17/1991', '***-**-6067', 'LA']
['296', 'Joseph', 'Dudley', '7/17/1979', '***-**-6312', 'NH']
['1519', 'Lori', 'Gallagher', '2/8/1957', '***-**-7013', 'KY']
['2004', 'Antonio', 'Velasquez', '1/3/1984', '***-**-8910', 'MO']
['719', 'Steven', 'Harris', '12/14/1970', '***-**-2872', 'NC']
['953', 'Amanda', 'Brown', '1/27/1980', '***-**-2038', 'OR']
['1344', 'Ashley', 'Morales', '4/25/1963', '***-**-9001', 'NV']
['778', 'Gina', 'Holder', '3/30/1971', '***-**-0286', 'OK']
['1', 'Donald', 'Flores', '4/6/1984', '***-**-5306', 'TX']
['1122', 'Tanner', 'Coleman', '3/10/1959', '***-**-4304', 'WV']
['852', 'Julie', 'Burnett', '5/4/1975', '***-**-8126', 'IA']
['335', 'Eric', 'Ball', '4/13/1963', '***-**-4040', 'MO']
['1006', 'Alejandro', 'Harris', '8/15/1976', '***-**-5703', 'MD']
['154', 'Cindy', 'Rojas', '6/16/1989', '***-**-1963', 'OH']
['467', 'Nicole', 'Mueller', '8/11/1991', '***-**-4424', 'NV']
['1332', 'Karen', 'Dennis', '8/27/1983', '***-**-0487', 'TN']
['614', 'Austin', 'Rodriguez', '9/6/1994', '***-**-0095', 'VA']
['2061', 'Frances', 'Stewart', '5/2/1982', '***-**-1069', 'DE']
['1786', 'Katie', 'Camacho', '9/24/1959', '***-**-2447', 'MN']
['541', 'Samuel', 'Huber', '4/11/1981', '***-**-9237', 'MD']
['1322', 'Thomas', 'Hernandez', '6/10/1964', '***-**-9293', 'VA']
['1343', 'Sharon', 'Bryant', '5/8/1965', '***-**-9955', 'NH']
['1882', 'Daniel', 'Choi', '3/10/1968', '***-**-1109', 'NV']
['835', 'Janice', 'Perry', '6/4/1966', '***-**-9017', 'MA']
['1275', 'Lauren', 'Cruz', '6/19/1985', '***-**-2521', 'AK']
['1017', 'Steven', 'Taylor', '4/3/1976', '***-**-5758', 'DE']
['682', 'Teresa', 'Padilla', '7/22/1984', '***-**-8415', 'ND']
['997', 'Andrew', 'Brooks', '3/26/1967', '***-**-7690', 'RI']
['264', 'Antonio', 'Townsend', '4/11/1992', '***-**-1545', 'MO']
['1777', 'Kristina', 'Hill', '6/23/1984', '***-**-0946', 'NY']
['307', 'Sarah', 'Johnson', '1/2/1968', '***-**-2953', 'IA']
['510', 'Aaron', 'Johnson', '7/21/1970', '***-**-0554', 'IA']
['1696', 'Michael', 'Brown', '2/1/1966', '***-**-8406', 'CO']
['640', 'Phillip', 'Brown', '6/29/1994', '***-**-3100', 'KS']
['954', 'Kevin', 'Pollard', '2/19/1977', '***-**-3147', 'IA']
['1124', 'Tommy', 'Castro', '11/24/1987', '***-**-4794', 'OR']
['398', 'Courtney', 'Walker', '10/29/1976', '***-**-6744', 'FL']
['2089', 'Daniel', 'Ramsey', '9/1/1969', '***-**-5559', 'NC']
['959', 'Michael', 'Robbins', '2/8/1981', '***-**-8280', 'IN']
['198', 'Robert', 'Murphy', '10/5/1978', '***-**-4258', 'MD']
['1605', 'Matthew', 'Parks', '1/15/1963', '***-**-4990', 'NJ']
['1310', 'Randy', 'Acosta', '8/26/1983', '***-**-8896', 'NH']
['1152', 'Anna', 'Harrell', '7/20/1979', '***-**-2164', 'NH']
['1891', 'Julie', 'Russell', '6/1/1963', '***-**-9843', 'AZ']
['1909', 'Melissa', 'Martinez', '1/13/1977', '***-**-3101', 'AR']
['123', 'Donna', 'King', '5/22/1984', '***-**-5938', 'IA']
['2051', 'Ashley', 'Ryan', '8/28/1975', '***-**-0520', 'CO']
['44', 'Joshua', 'Golden', '9/4/1968', '***-**-9925', 'ME']
['60', 'Jared', 'Miranda', '10/5/1987', '***-**-8276', 'MN']
['1549', 'Richard', 'Martinez', '5/13/1992', '***-**-2702', 'VA']
['179', 'Kimberly', 'Andersen', '8/4/1971', '***-**-1839', 'GA']
['1346', 'Kenneth', 'Moore', '4/30/1982', '***-**-0900', 'IL']
['1470', 'Cheryl', 'Payne', '6/11/1967', '***-**-0836', 'CT']
['1063', 'Lauren', 'Lewis', '3/9/1957', '***-**-6569', 'NE']
['714', 'Rachel', 'Anderson', '10/29/1991', '***-**-2308', 'DE']
['1742', 'Jessica', 'Snyder', '5/27/1964', '***-**-3836', 'NM']
['1704', 'Edgar', 'Jennings', '9/10/1974', '***-**-6853', 'VT']
['912', 'Mark', 'Brown', '3/11/1973', '***-**-2028', 'AK']
['1981', 'Erica', 'Wilson', '8/23/1962', '***-**-0180', 'NE']
['1647', 'Miguel', 'Pierce', '2/18/1971', '***-**-7771', 'VT']
['120', 'Robert', 'Kim', '3/3/1967', '***-**-6091', 'DE']
['703', 'Todd', 'Garza', '10/22/1976', '***-**-3578', 'OH']
['440', 'Jessica', 'Thompson', '3/13/1965', '***-**-1210', 'PA']
['1274', 'Erica', 'Waller', '8/17/1987', '***-**-0085', 'WV']
['522', 'Thomas', 'Stark', '12/2/1992', '***-**-0771', 'AZ']
['865', 'Emily', 'Morris', '9/22/1973', '***-**-0441', 'MI']
['599', 'Jose', 'Jennings', '5/24/1974', '***-**-5779', 'UT']
['915', 'Tricia', 'Stone', '10/29/1992', '***-**-9831', 'VT']
['1311', 'Tiffany', 'Robertson', '1/21/1987', '***-**-2229', 'NV']
['326', 'Stacy', 'Chambers', '11/20/1974', '***-**-8177', 'IA']
['1503', 'Tyler', 'Davis', '7/25/1975', '***-**-5636', 'MA']
['27', 'Scott', 'Mitchell', '6/16/1958', '***-**-0295', 'NV']
['439', 'Samantha', 'House', '9/18/1963', '***-**-1318', 'IN']
['839', 'Antonio', 'Jones', '8/24/1968', '***-**-3726', 'ND']
['266', 'Christopher', 'Blackburn', '11/17/1967', '***-**-6161', 'WI']
['817', 'Ryan', 'Hayes', '12/19/1958', '***-**-2420', 'MN']
['375', 'Michelle', 'Hull', '9/16/1965', '***-**-6277', 'WV']
['2034', 'Daniel', 'Bradley', '6/24/1966', '***-**-7873', 'TN']
['1542', 'Jason', 'Alexander', '7/24/1973', '***-**-3904', 'KY']
['911', 'Audrey', 'Crane', '2/3/1968', '***-**-3433', 'ND']
['1089', 'Scott', 'Walker', '7/6/1969', '***-**-2922', 'NH']
['920', 'Pamela', 'Andrews', '5/17/1970', '***-**-7569', 'SC']
['1407', 'Andrew', 'Boone', '11/23/1971', '***-**-7128', 'AZ']
['1287', 'William', 'Nash', '3/25/1986', '***-**-6906', 'AK']
['288', 'Leah', 'Huynh', '12/22/1973', '***-**-8917', 'WA']
['1678', 'Margaret', 'Peterson', '1/11/1972', '***-**-6604', 'AL']
['1429', 'Richard', 'Neal', '3/4/1983', '***-**-4798', 'DE']
['926', 'Brian', 'Frost', '3/25/1962', '***-**-1600', 'AZ']
['947', 'David', 'Logan', '11/23/1959', '***-**-4440', 'AZ']
['1932', 'Paige', 'Carter', '7/15/1994', '***-**-0153', 'IL']
['2047', 'Jennifer', 'Garcia', '2/3/1994', '***-**-6599', 'MA']
['557', 'Tom', 'Diaz', '10/20/1968', '***-**-8562', 'MI']
['1317', 'Sean', 'Nguyen', '12/7/1984', '***-**-7578', 'MO']
['1934', 'Chelsea', 'Gibson', '11/12/1994', '***-**-5956', 'MS']
['2087', 'Kaitlyn', 'Navarro', '6/3/1972', '***-**-7020', 'LA']
['1220', 'Alejandra', 'Castillo', '1/7/1973', '***-**-7442', 'CT']
['552', 'Vanessa', 'Russell', '5/9/1958', '***-**-7025', 'VT']
['121', 'Jeremy', 'Arias', '4/8/1979', '***-**-0400', 'WI']
['1235', 'Jason', 'Hurley', '1/16/1980', '***-**-8792', 'CO']
['2003', 'Shannon', 'Smith', '10/8/1973', '***-**-5776', 'CT']
['1196', 'Justin', 'Goodwin', '8/1/1969', '***-**-1175', 'AR']
['1437', 'Cynthia', 'Moreno', '10/25/1979', '***-**-6949', 'IA']
['1319', 'Gary', 'Parker', '8/23/1959', '***-**-8965', 'NC']
['1955', 'Sara', 'Ramirez', '8/17/1994', '***-**-8224', 'WY']
['1170', 'Amanda', 'Kelly', '5/4/1957', '***-**-4945', 'NE']
['1534', 'Marie', 'Fletcher', '7/22/1957', '***-**-2740', 'NH']
['1750', 'Tamara', 'Sutton', '2/22/1960', '***-**-6071', 'NE']
['1740', 'Denise', 'Reynolds', '12/25/1980', '***-**-3349', 'VT']
['1675', 'Joshua', 'Jensen', '9/16/1986', '***-**-1905', 'KY']
['1797', 'Megan', 'Taylor', '9/25/1974', '***-**-0911', 'WV']
['1434', 'Kimberly', 'Harris', '3/15/1980', '***-**-5957', 'UT']
['327', 'Matthew', 'Maldonado', '8/12/1975', '***-**-2760', 'NC']
['259', 'Tyler', 'Odonnell', '2/3/1958', '***-**-4977', 'MO']
['826', 'Crystal', 'Gillespie', '9/1/1965', '***-**-2014', 'NJ']
['1035', 'Charles', 'Rangel', '8/8/1958', '***-**-1578', 'WA']
['606', 'Janet', 'Conway', '11/16/1982', '***-**-0264', 'MT']
['698', 'Gregory', 'Bell', '11/7/1971', '***-**-1739', 'MD']
['2107', 'Jordan', 'Kennedy', '11/18/1991', '***-**-3302', 'KS']
['272', 'Daniel', 'Peterson', '10/15/1967', '***-**-5262', 'LA']
['1922', 'Suzanne', 'Duncan', '8/5/1970', '***-**-1866', 'DE']
['1566', 'Jared', 'Cole', '7/5/1993', '***-**-9210', 'CA']
['1479', 'Sarah', 'Gill', '5/29/1979', '***-**-2475', 'ID']
['1953', 'Gina', 'Moon', '4/16/1989', '***-**-6026', 'DE']
['1199', 'Kristen', 'Gomez', '2/14/1994', '***-**-3365', 'CO']
['1565', 'Brandi', 'Herrera', '8/21/1967', '***-**-2202', 'MO']
['785', 'Scott', 'Smith', '7/8/1992', '***-**-7083', 'MO']
['525', 'Andrew', 'Rocha', '11/15/1980', '***-**-6711', 'VA']
['1384', 'Carol', 'Gonzalez', '5/15/1965', '***-**-7727', 'ND']
['34', 'Tyler', 'Allen', '10/20/1990', '***-**-2723', 'LA']
['357', 'Eric', 'Stewart', '11/2/1985', '***-**-1687', 'NE']
['338', 'Tara', 'Weiss', '1/26/1984', '***-**-1537', 'KY']
['1132', 'Melissa', 'Long', '4/17/1982', '***-**-0270', 'WI']
['600', 'Austin', 'Moran', '11/8/1986', '***-**-4629', 'MO']
['1646', 'Sheila', 'Fuentes', '7/26/1969', '***-**-0928', 'GA']
['820', 'Michael', 'Jackson', '5/6/1961', '***-**-0399', 'ND']
['761', 'Alexander', 'Robbins', '5/28/1961', '***-**-1810', 'NY']
['1167', 'William', 'Young', '10/8/1957', '***-**-6502', 'IN']
['812', 'Amber', 'Collins', '5/18/1976', '***-**-2118', 'NV']
['185', 'Sarah', 'Ware', '2/13/1986', '***-**-5840', 'OR']
['1242', 'James', 'Sanchez', '9/18/1986', '***-**-9729', 'WV']
['718', 'Mary', 'Cisneros', '2/20/1979', '***-**-6532', 'IN']
['1264', 'Lisa', 'Peterson', '7/17/1991', '***-**-0624', 'TX']
['1943', 'David', 'Hunt', '11/10/1958', '***-**-8751', 'CA']
['424', 'Heather', 'Eaton', '12/29/1988', '***-**-4343', 'ME']
['1040', 'Christine', 'Long', '1/15/1963', '***-**-4307', 'OH']
['1081', 'Edward', 'Rogers', '7/31/1992', '***-**-4719', 'RI']
['1512', 'Robert', 'Hernandez', '10/30/1977', '***-**-5768', 'VT']
['916', 'Matthew', 'Wells', '3/19/1982', '***-**-3424', 'IA']
['1333', 'Ellen', 'Jackson', '7/21/1968', '***-**-6239', 'PA']
['364', 'Thomas', 'Brown', '1/11/1962', '***-**-6614', 'AK']
['1634', 'Karen', 'Thompson', '8/5/1972', '***-**-0708', 'HI']
['126', 'Debra', 'Barr', '2/12/1989', '***-**-7326', 'MT']
['567', 'Melissa', 'Johnson', '5/27/1983', '***-**-3935', 'LA']
['414', 'Ronald', 'Boyd', '11/4/1983', '***-**-7000', 'MS']
['1010', 'Adam', 'Davis', '3/14/1959', '***-**-9864', 'NJ']
['1014', 'James', 'Erickson', '2/17/1979', '***-**-6184', 'RI']
